;Drug Id;Drug Name;Generic Name;Brand Name;Company Name;Therapy Area;Indication;Development Stage;Drug Geography;Alias Name;Route of Administration;Target;Mechanism of Action;Molecule Type;ATC Classification;Immunotherapy;Line of Therapy;Chemical Name;Chemical Formula;CAS Number;Drug Description;Mechanism of Action Description;R&D Progress;Highest Development Stage;Drug Type;Last Development Stage;Inactive/Discontinued Date;Reason for Discontinuation;Drug Descriptor;Application Type;Rare Disease
;341278;Small Molecules to Antagonize Integrin Alpha V for Oncology;;;Morphic Holding Inc;Oncology; Oncology;Inactive; Global;Immuno-Oncology Program,;Oral;Integrin Alpha V (Vitronectin Receptor Subunit Alpha or CD51 or ITGAV);Integrin Alpha V (Vitronectin Receptor Subunit Alpha or CD51 or ITGAV) Antagonist;Small Molecule;L03AX Other immunostimulants;;;;;;Small molecules were under development for the treatment of cancer. The therapeutic candidates are administered orally. The drug candidates are next generation integrin antagonists that act by targeting alpha V integrins.    ;Small molecules act as alpha V integrin antagonists. Integrins play an important role in TGF-beta signaling. TGF-beta signaling promotes immunosuppressive microenvironment in cancer dampening anti-tumor immune responses. The therapeutic candidates inhibit the TGF-beta signaling by acting on alpha V integrin thereby increases the anti tumor immune responses.;" &lt;p&gt;Morphic Therapeutic announced that it has completed a USD 80 million Series B financing to fund its two lead programs through clinical proof of concept, and to advance multiple other programs into the clinic.&lt;/p&gt;; Morphic Therapeutic has exclusive rights to the Springer laboratory approach that allows robust determination of structures of integrin heterodimers. Morphic Therapeutic established an exclusive integrin partnership with Schrodinger design, iterate and optimize leads using a variety of next-generation physics-based technologies, in close collaboration with Dedicated Drug Discovery Applications Group (DDAG). In June 2016, Morphic Therapeutic announced that it has completed a USD 51.5 million Series A financing to advance multiple programs into the clinic. The round was co-led by SR One and Pfizer Venture Investments, joined by Omega Funds and AbbVie Ventures. They join founding investors Polaris Partners, T.A. Springer and Schrodinger, along with ShangPharma Investment Group.In December 2009, Timothy A. Springer filed a patent application (US20090645958) entitled ""Stabilized low affinity conformation of integrins for drug discovery"". The invention relates to the methods and compositions based on the discovery that the introduction of a disulfide bond into an integrin polypeptide by the substitution of at least one cysteine residue in the polypeptide permits stabilization of the integrin in a “closed/inactive” state.In August 2001, Timothy A Springer filed a patent application (WO2001US27227) entitled ""Modified polypeptides stabilized in a desired conformation and methods for producing same"". The invention provides a method for stabilizing a protein in a desired conformation by introducing at least one disulfide bond into the polypeptide.Morphic Therapeutic was founded to advance the research from the laboratory of Timothy A. Springer, Professor at Harvard Medical School and Boston Children’s Hospital. Springer’s initial discovery of integrins in the 1980s fueled the first generation of integrin targeted R&D. Six injectable integrin therapies are approved for treatment of multiple sclerosis, ulcerative colitis, Crohn’s disease, plaque psoriasis, acute coronary syndrome and complications during percutaneous coronary intervention. Morphic is advancing recent discoveries from Springer’s lab that may overcome the challenges to enable the development of small molecule integrin inhibitors.; Morphic Therapeutic Inc was developing small molecules for the treatment of cancer. As of  September 2018, the therapeutic candidates were in preclinical stage of development.";Inactive;Innovator;Preclinical;27-Sep-2018;;Targeted Therapy;;
;243077;Small Molecules to Antagonize NPY5R for Obesity;;;Shionogi & Co Ltd;Metabolic Disorders; Obesity;Inactive; Global;Anti-Obesity Benzimidazole Derivative, Drug For Obesity,Benzimidazole Derivative,4i,Compound 2,;Oral;Neuropeptide Y Receptor Type 5 (NPY Y5 Receptor or NPY5R);Neuropeptide Y Receptor Type 5 (NPY Y5 Receptor or NPY5R) Antagonist;Small Molecule;A08A ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS;;;;;;Small molecules were under development for the treatment of obesity. They are administered orally. These are benzimidazole derivatives synthesized by the modification at the C-2 position of the benzimidazole core. They act by targeting neuropeptide Y (NPY) 5 receptor.;Small molecules act as neuropeptide Y (NPY) 5 receptor antagonists. NPY Y5 receptor plays a key role in the central regulation of food intake and energy balance. The drug candidates as NPY Y5 receptor antagonist reduces food intake and controls appetite. Neuropeptide Y (NPY) has major role in the physiological control of energy homeostasis. The drug candidates prevents food intake driven by inactivation of NPY 5 receptor.;" In November 2012, the Shionogi & Co., Ltd. filed WIPO patent with application number PCT/JP2012/061033 entitled “Benzimidazole derivative having npy y5 receptor antagonist action”. The patent deals with the invention which relates to novel compound having an NPY Y5 receptor antagonist action.; Shionogi & Co., Ltd. has initiated this study. Optimization of lead compound 2 was performed through modification at the C-2 position of the benzimidazole core. Replacement of the phenyl linker of 2 with saturated rings resulted in identification of compound 8b which combines high Y5 receptor binding affinity with a good ADME profile leading to in vivo efficacy. Optimization of HTS hit 1 for NPY Y5 receptor binding affinity, CYP450 inhibition, solubility and metabolic stability led to the identification of some orally available oxygen-linker derivatives for in vivo study. Among them, derivative 4i inhibited food intake induced by the NPY Y5 selective agonist, and chronic oral administration of 4i in DIO mice caused a dose-dependent reduction of body weight gain.; Shionogi & Co., Ltd. was developing small molecules for the treatment of obesity. As of January 2013, the drug candidates were in preclinical stage of development.";Inactive;Innovator;Preclinical;01-Jan-2013;;;;
;253430;Small Molecules to Antagonize TLR2 and TLR4 for Immunology and Inflammation;;;Vascular Biogenics Ltd;Immunology;" Immunology; Inflammation";Inactive; Global;Next Generation Lecinoxoids,Second Generation Lecinoxoids,;Oral;"Toll Like Receptor 2 (Toll/Interleukin 1 Receptor Like Protein 4 or CD282 or TLR2); Toll Like Receptor 4 (hToll or CD284 or TLR4)";"Toll Like Receptor 2 (Toll/Interleukin 1 Receptor Like Protein 4 or CD282 or TLR2) Antagonist; Toll Like Receptor 4 (hToll or CD284 or TLR4) Antagonist";Small Molecule;L04AC Interleukin inhibitors;;;;;;Small molecules (second generation lecinoxoids) were under development for the treatment of immune-inflammatory diseases. The drug candidates are administered through oral route. These act by targeting TLR2 and TLR4 receptors. The drug candidates are developed based on Lecinoxoid platform.; Small molecules act as TLR2 and TLR4 receptor antagonist. The drug candidates bind directly to TLR2 and CD14, the TLR4 co-receptor, to impair downstream cues and cytokine production. Accordingly, treatment with VB-201 resulted in reduced secretion of IL-12/IL-23p40 and IL-6. This results in the inhibition of chemokine-mediated migration of monocytes to inflamed tissue. Thus the drug candidate reduces in inflammatory reactions responsible for the complications.;" &lt;p&gt;Vascular Biogenics Ltd announced the public offering of shares, to raise gross proceeds of up to USD15 million. The company intends to use the proceeds for the advancement of clinical programs, product development, and for working capital and other general corporate purposes.&lt;/p&gt;; &lt;p&gt;Vascular Biogenics Ltd., proceeds of USD 18.75 million, before deducting the underwriting discounts and commissions and other estimated offering expenses. The net proceeds was approximately USD 17.9 million after deducting underwriting discounts and commissions and estimated offering expenses. The company intends to use the proceeds for the advancement of clinical programs, product development, and for working capital and other general corporate purposes.&lt;/p&gt;; In November 2009, Vascular Biogenics filed a patent application (EP20140188359) entitled ""Oxidized lipid compounds and uses thereof."" The invention relates to novel oxidized lipids and methods for producing and in treating or preventing an inflammation associated with endogenous oxidized lipids and related conditions.; Vascular Biogenics Ltd was engaged in the development of small molecules (second generation lecinoxoids) for the treatment of immune inflammatory diseases. As of June 2017, the drug candidates are in preclinical stage of development.";Inactive;Innovator;Preclinical;14-Jun-2017;;;;
;64407;Small Molecules to Antagonize TNFR1 for Immunology, Gastrointestinal, Neurology and Hematological Disorders;;;Addex Therapeutics Ltd;Musculoskeletal Disorders; Osteoarthritis;Inactive; Global;TNFR1 Negative Allosteric Modulator,CD120a,TNFR1 NAM,TNFR1-NAM,TNFR1 Negative Allosteric Modulator Program,Small Molecule TNFR1-NAM Program,;Oral;Tumor Necrosis Factor Receptor Superfamily Member 1A (Tumor Necrosis Factor Receptor 1 or Tumor Necrosis Factor Receptor Type I or p55 or p60 or CD120a or TNFRSF1A);Tumor Necrosis Factor Receptor Superfamily Member 1A (Tumor Necrosis Factor Receptor 1 or Tumor Necrosis Factor Receptor Type I or p55 or p60 or CD120a or TNFRSF1A) Antagonist;Small Molecule;"A07E INTESTINAL ANTIINFLAMMATORY AGENTS; B03XA Other antianemic preparations; D05 ANTIPSORIATICS; M01AX Other antiinflammatory and antirheumatic agents, non-steroids; N06DX Other anti-dementia drugs; N07XX Other nervous system drugs";;;;;;Small molecules were under development for the treatment of rheumatoid arthritis, psoriasis, osteoarthritis, Huntington’s disease, Alzheimer's disease, multiple sclerosis and  inflammatory bowel disease. and sickle cell disease. These are administered orally. The drug candidates target TNFR1 protein. The program is developed based on AddeLite technology.;The Drug candidates acts by antagonizing tumor necrosis factor receptor 1. Tumor necrosis factor (TNF) is a naturally occurring cytokine that promotes the inflammatory responses. The drug candidates by inhibiting the binding of TNF to its receptor alleviates the condition.;" Addex Therapeutics was engaged in the development of small molecules to antagonize TNFR1. As of July 2016, the drug candidates were in discovery stage of development for the treatment of psoriasis, rheumatoid arthritis, Huntington's disease, sickle cell anemia and osteoarthritis. As of December 2014, the drug candidates were in preclinical stage of development for the treatment of Alzheimer's disease, multiple sclerosis and inflammatory bowel disease.; In January 2010, Addex Therapeutics Ltd filed a patent with application number (PCT/IB2010/000142) entitled “Screening method for the identification of tnf-pathway modulators using tradd /reporter fusion protein"". The invention relates to methods for detecting modulators of tumour necrosis factor (TNF) signalling, including modulators of TNF-like molecule signalling and/or TNF homologue signalling.; New Enterprise Associates Inc, and New Leaf Venture Partners LLC, announced that they have invested in Addex Therapeutics Ltd. Under the investment, Addex Therapeutics has completed the issue shares and warrants in private placement up to 13,037,577 new shares at a price of CHF3.13 (USD 3.36) per share, for gross proceeds of CHF 40 million (USD 42.89 million) to qualified institutional investors. The investment enables Addex Therapeutics to advance its portfolio of drug candidates.";Inactive;Innovator;Discovery;19-Jul-2016;;;;
;64407;Small Molecules to Antagonize TNFR1 for Immunology, Gastrointestinal, Neurology and Hematological Disorders;;;Addex Therapeutics Ltd;Immunology;" Psoriasis; Rheumatoid Arthritis";Inactive; Global;TNFR1 Negative Allosteric Modulator,CD120a,TNFR1 NAM,TNFR1-NAM,TNFR1 Negative Allosteric Modulator Program,Small Molecule TNFR1-NAM Program,;Oral;Tumor Necrosis Factor Receptor Superfamily Member 1A (Tumor Necrosis Factor Receptor 1 or Tumor Necrosis Factor Receptor Type I or p55 or p60 or CD120a or TNFRSF1A);Tumor Necrosis Factor Receptor Superfamily Member 1A (Tumor Necrosis Factor Receptor 1 or Tumor Necrosis Factor Receptor Type I or p55 or p60 or CD120a or TNFRSF1A) Antagonist;Small Molecule;"A07E INTESTINAL ANTIINFLAMMATORY AGENTS; B03XA Other antianemic preparations; D05 ANTIPSORIATICS; M01AX Other antiinflammatory and antirheumatic agents, non-steroids; N06DX Other anti-dementia drugs; N07XX Other nervous system drugs";;;;;;Small molecules were under development for the treatment of rheumatoid arthritis, psoriasis, osteoarthritis, Huntington’s disease, Alzheimer's disease, multiple sclerosis and  inflammatory bowel disease. and sickle cell disease. These are administered orally. The drug candidates target TNFR1 protein. The program is developed based on AddeLite technology.;The Drug candidates acts by antagonizing tumor necrosis factor receptor 1. Tumor necrosis factor (TNF) is a naturally occurring cytokine that promotes the inflammatory responses. The drug candidates by inhibiting the binding of TNF to its receptor alleviates the condition.;" Addex Therapeutics was engaged in the development of small molecules to antagonize TNFR1. As of July 2016, the drug candidates were in discovery stage of development for the treatment of psoriasis, rheumatoid arthritis, Huntington's disease, sickle cell anemia and osteoarthritis. As of December 2014, the drug candidates were in preclinical stage of development for the treatment of Alzheimer's disease, multiple sclerosis and inflammatory bowel disease.; In January 2010, Addex Therapeutics Ltd filed a patent with application number (PCT/IB2010/000142) entitled “Screening method for the identification of tnf-pathway modulators using tradd /reporter fusion protein"". The invention relates to methods for detecting modulators of tumour necrosis factor (TNF) signalling, including modulators of TNF-like molecule signalling and/or TNF homologue signalling.; New Enterprise Associates Inc, and New Leaf Venture Partners LLC, announced that they have invested in Addex Therapeutics Ltd. Under the investment, Addex Therapeutics has completed the issue shares and warrants in private placement up to 13,037,577 new shares at a price of CHF3.13 (USD 3.36) per share, for gross proceeds of CHF 40 million (USD 42.89 million) to qualified institutional investors. The investment enables Addex Therapeutics to advance its portfolio of drug candidates.";Inactive;Innovator;Discovery;19-Jul-2016;;;;
;64407;Small Molecules to Antagonize TNFR1 for Immunology, Gastrointestinal, Neurology and Hematological Disorders;;;Addex Therapeutics Ltd;Central Nervous System; Huntington Disease;Inactive; Global;TNFR1 Negative Allosteric Modulator,CD120a,TNFR1 NAM,TNFR1-NAM,TNFR1 Negative Allosteric Modulator Program,Small Molecule TNFR1-NAM Program,;Oral;Tumor Necrosis Factor Receptor Superfamily Member 1A (Tumor Necrosis Factor Receptor 1 or Tumor Necrosis Factor Receptor Type I or p55 or p60 or CD120a or TNFRSF1A);Tumor Necrosis Factor Receptor Superfamily Member 1A (Tumor Necrosis Factor Receptor 1 or Tumor Necrosis Factor Receptor Type I or p55 or p60 or CD120a or TNFRSF1A) Antagonist;Small Molecule;"A07E INTESTINAL ANTIINFLAMMATORY AGENTS; B03XA Other antianemic preparations; D05 ANTIPSORIATICS; M01AX Other antiinflammatory and antirheumatic agents, non-steroids; N06DX Other anti-dementia drugs; N07XX Other nervous system drugs";;;;;;Small molecules were under development for the treatment of rheumatoid arthritis, psoriasis, osteoarthritis, Huntington’s disease, Alzheimer's disease, multiple sclerosis and  inflammatory bowel disease. and sickle cell disease. These are administered orally. The drug candidates target TNFR1 protein. The program is developed based on AddeLite technology.;The Drug candidates acts by antagonizing tumor necrosis factor receptor 1. Tumor necrosis factor (TNF) is a naturally occurring cytokine that promotes the inflammatory responses. The drug candidates by inhibiting the binding of TNF to its receptor alleviates the condition.;" Addex Therapeutics was engaged in the development of small molecules to antagonize TNFR1. As of July 2016, the drug candidates were in discovery stage of development for the treatment of psoriasis, rheumatoid arthritis, Huntington's disease, sickle cell anemia and osteoarthritis. As of December 2014, the drug candidates were in preclinical stage of development for the treatment of Alzheimer's disease, multiple sclerosis and inflammatory bowel disease.; In January 2010, Addex Therapeutics Ltd filed a patent with application number (PCT/IB2010/000142) entitled “Screening method for the identification of tnf-pathway modulators using tradd /reporter fusion protein"". The invention relates to methods for detecting modulators of tumour necrosis factor (TNF) signalling, including modulators of TNF-like molecule signalling and/or TNF homologue signalling.; New Enterprise Associates Inc, and New Leaf Venture Partners LLC, announced that they have invested in Addex Therapeutics Ltd. Under the investment, Addex Therapeutics has completed the issue shares and warrants in private placement up to 13,037,577 new shares at a price of CHF3.13 (USD 3.36) per share, for gross proceeds of CHF 40 million (USD 42.89 million) to qualified institutional investors. The investment enables Addex Therapeutics to advance its portfolio of drug candidates.";Inactive;Innovator;Discovery;19-Jul-2016;;;;Huntington Disease
;64407;Small Molecules to Antagonize TNFR1 for Immunology, Gastrointestinal, Neurology and Hematological Disorders;;;Addex Therapeutics Ltd;Hematological Disorders; Sickle Cell Disease;Inactive; Global;TNFR1 Negative Allosteric Modulator,CD120a,TNFR1 NAM,TNFR1-NAM,TNFR1 Negative Allosteric Modulator Program,Small Molecule TNFR1-NAM Program,;Oral;Tumor Necrosis Factor Receptor Superfamily Member 1A (Tumor Necrosis Factor Receptor 1 or Tumor Necrosis Factor Receptor Type I or p55 or p60 or CD120a or TNFRSF1A);Tumor Necrosis Factor Receptor Superfamily Member 1A (Tumor Necrosis Factor Receptor 1 or Tumor Necrosis Factor Receptor Type I or p55 or p60 or CD120a or TNFRSF1A) Antagonist;Small Molecule;"A07E INTESTINAL ANTIINFLAMMATORY AGENTS; B03XA Other antianemic preparations; D05 ANTIPSORIATICS; M01AX Other antiinflammatory and antirheumatic agents, non-steroids; N06DX Other anti-dementia drugs; N07XX Other nervous system drugs";;;;;;Small molecules were under development for the treatment of rheumatoid arthritis, psoriasis, osteoarthritis, Huntington’s disease, Alzheimer's disease, multiple sclerosis and  inflammatory bowel disease. and sickle cell disease. These are administered orally. The drug candidates target TNFR1 protein. The program is developed based on AddeLite technology.;The Drug candidates acts by antagonizing tumor necrosis factor receptor 1. Tumor necrosis factor (TNF) is a naturally occurring cytokine that promotes the inflammatory responses. The drug candidates by inhibiting the binding of TNF to its receptor alleviates the condition.;" Addex Therapeutics was engaged in the development of small molecules to antagonize TNFR1. As of July 2016, the drug candidates were in discovery stage of development for the treatment of psoriasis, rheumatoid arthritis, Huntington's disease, sickle cell anemia and osteoarthritis. As of December 2014, the drug candidates were in preclinical stage of development for the treatment of Alzheimer's disease, multiple sclerosis and inflammatory bowel disease.; In January 2010, Addex Therapeutics Ltd filed a patent with application number (PCT/IB2010/000142) entitled “Screening method for the identification of tnf-pathway modulators using tradd /reporter fusion protein"". The invention relates to methods for detecting modulators of tumour necrosis factor (TNF) signalling, including modulators of TNF-like molecule signalling and/or TNF homologue signalling.; New Enterprise Associates Inc, and New Leaf Venture Partners LLC, announced that they have invested in Addex Therapeutics Ltd. Under the investment, Addex Therapeutics has completed the issue shares and warrants in private placement up to 13,037,577 new shares at a price of CHF3.13 (USD 3.36) per share, for gross proceeds of CHF 40 million (USD 42.89 million) to qualified institutional investors. The investment enables Addex Therapeutics to advance its portfolio of drug candidates.";Inactive;Innovator;Discovery;19-Jul-2016;;;;Sickle Cell Disease
;64407;Small Molecules to Antagonize TNFR1 for Immunology, Gastrointestinal, Neurology and Hematological Disorders;;;Addex Therapeutics Ltd;Central Nervous System;" Alzheimer's Disease; Multiple Sclerosis";Inactive; Global;TNFR1 Negative Allosteric Modulator,CD120a,TNFR1 NAM,TNFR1-NAM,TNFR1 Negative Allosteric Modulator Program,Small Molecule TNFR1-NAM Program,;Oral;Tumor Necrosis Factor Receptor Superfamily Member 1A (Tumor Necrosis Factor Receptor 1 or Tumor Necrosis Factor Receptor Type I or p55 or p60 or CD120a or TNFRSF1A);Tumor Necrosis Factor Receptor Superfamily Member 1A (Tumor Necrosis Factor Receptor 1 or Tumor Necrosis Factor Receptor Type I or p55 or p60 or CD120a or TNFRSF1A) Antagonist;Small Molecule;"A07E INTESTINAL ANTIINFLAMMATORY AGENTS; B03XA Other antianemic preparations; D05 ANTIPSORIATICS; M01AX Other antiinflammatory and antirheumatic agents, non-steroids; N06DX Other anti-dementia drugs; N07XX Other nervous system drugs";;;;;;Small molecules were under development for the treatment of rheumatoid arthritis, psoriasis, osteoarthritis, Huntington’s disease, Alzheimer's disease, multiple sclerosis and  inflammatory bowel disease. and sickle cell disease. These are administered orally. The drug candidates target TNFR1 protein. The program is developed based on AddeLite technology.;The Drug candidates acts by antagonizing tumor necrosis factor receptor 1. Tumor necrosis factor (TNF) is a naturally occurring cytokine that promotes the inflammatory responses. The drug candidates by inhibiting the binding of TNF to its receptor alleviates the condition.;" Addex Therapeutics was engaged in the development of small molecules to antagonize TNFR1. As of July 2016, the drug candidates were in discovery stage of development for the treatment of psoriasis, rheumatoid arthritis, Huntington's disease, sickle cell anemia and osteoarthritis. As of December 2014, the drug candidates were in preclinical stage of development for the treatment of Alzheimer's disease, multiple sclerosis and inflammatory bowel disease.; In January 2010, Addex Therapeutics Ltd filed a patent with application number (PCT/IB2010/000142) entitled “Screening method for the identification of tnf-pathway modulators using tradd /reporter fusion protein"". The invention relates to methods for detecting modulators of tumour necrosis factor (TNF) signalling, including modulators of TNF-like molecule signalling and/or TNF homologue signalling.; New Enterprise Associates Inc, and New Leaf Venture Partners LLC, announced that they have invested in Addex Therapeutics Ltd. Under the investment, Addex Therapeutics has completed the issue shares and warrants in private placement up to 13,037,577 new shares at a price of CHF3.13 (USD 3.36) per share, for gross proceeds of CHF 40 million (USD 42.89 million) to qualified institutional investors. The investment enables Addex Therapeutics to advance its portfolio of drug candidates.";Inactive;Innovator;Preclinical;31-Dec-2014;;;;
;64407;Small Molecules to Antagonize TNFR1 for Immunology, Gastrointestinal, Neurology and Hematological Disorders;;;Addex Therapeutics Ltd;Gastrointestinal; Inflammatory Bowel Disease;Inactive; Global;TNFR1 Negative Allosteric Modulator,CD120a,TNFR1 NAM,TNFR1-NAM,TNFR1 Negative Allosteric Modulator Program,Small Molecule TNFR1-NAM Program,;Oral;Tumor Necrosis Factor Receptor Superfamily Member 1A (Tumor Necrosis Factor Receptor 1 or Tumor Necrosis Factor Receptor Type I or p55 or p60 or CD120a or TNFRSF1A);Tumor Necrosis Factor Receptor Superfamily Member 1A (Tumor Necrosis Factor Receptor 1 or Tumor Necrosis Factor Receptor Type I or p55 or p60 or CD120a or TNFRSF1A) Antagonist;Small Molecule;"A07E INTESTINAL ANTIINFLAMMATORY AGENTS; B03XA Other antianemic preparations; D05 ANTIPSORIATICS; M01AX Other antiinflammatory and antirheumatic agents, non-steroids; N06DX Other anti-dementia drugs; N07XX Other nervous system drugs";;;;;;Small molecules were under development for the treatment of rheumatoid arthritis, psoriasis, osteoarthritis, Huntington’s disease, Alzheimer's disease, multiple sclerosis and  inflammatory bowel disease. and sickle cell disease. These are administered orally. The drug candidates target TNFR1 protein. The program is developed based on AddeLite technology.;The Drug candidates acts by antagonizing tumor necrosis factor receptor 1. Tumor necrosis factor (TNF) is a naturally occurring cytokine that promotes the inflammatory responses. The drug candidates by inhibiting the binding of TNF to its receptor alleviates the condition.;" Addex Therapeutics was engaged in the development of small molecules to antagonize TNFR1. As of July 2016, the drug candidates were in discovery stage of development for the treatment of psoriasis, rheumatoid arthritis, Huntington's disease, sickle cell anemia and osteoarthritis. As of December 2014, the drug candidates were in preclinical stage of development for the treatment of Alzheimer's disease, multiple sclerosis and inflammatory bowel disease.; In January 2010, Addex Therapeutics Ltd filed a patent with application number (PCT/IB2010/000142) entitled “Screening method for the identification of tnf-pathway modulators using tradd /reporter fusion protein"". The invention relates to methods for detecting modulators of tumour necrosis factor (TNF) signalling, including modulators of TNF-like molecule signalling and/or TNF homologue signalling.; New Enterprise Associates Inc, and New Leaf Venture Partners LLC, announced that they have invested in Addex Therapeutics Ltd. Under the investment, Addex Therapeutics has completed the issue shares and warrants in private placement up to 13,037,577 new shares at a price of CHF3.13 (USD 3.36) per share, for gross proceeds of CHF 40 million (USD 42.89 million) to qualified institutional investors. The investment enables Addex Therapeutics to advance its portfolio of drug candidates.";Inactive;Innovator;Preclinical;31-Dec-2014;;;;
;275630;Small Molecules to Antagonize VLA-4 for Arthritis, Asthma and Encephalomyelitis;;;Imago Pharmaceuticals Inc;Respiratory; Asthma;Inactive; Global;VLA4 Antagonists, VLA 4 Antagonists,Pyrimidine derivatives as VLA-4 antagonists,;Oral;"Integrin Alpha 4 (CD49 Antigen Like Family Member D or VLA4 Subunit Alpha or CD49d or ITGA4); Integrin Beta 1 (Fibronectin Receptor Subunit Beta or Glycoprotein Iia or VLA 4 Subunit Beta or CD29 or ITGB1)";"Integrin Alpha 4 (CD49 Antigen Like Family Member D or VLA4 Subunit Alpha or CD49d or ITGA4) Antagonist; Integrin Beta 1 (Fibronectin Receptor Subunit Beta or Glycoprotein Iia or VLA 4 Subunit Beta or CD29 or ITGB1) Antagonist";Small Molecule;"M09AX Other drugs for disorders of the musculo-skeletal system; N07XX Other nervous system drugs; R03DX Other systemic drugs for obstructive airway diseases";;;;;;Small molecules were under development for the treatment of asthma, encephalomyelitis and arthritis. The drug candidates are administered orally. They act by targeting VLA-4. They are arylsulfonamide pyrimidines.;VLA-4 antagonists specific to very late antigen-4 (VLA-4/integrin alpha4beta1). Integrins are heterodimeric integral membrane proteins composed of an alpha chain and a beta chain. VLA-4 is implicated in the recruitment and activation of inflammatory cells in asthma, including eosinophils, T cells and mast cells and thus, the drug candidate checks the progression of disease by antagonizing VLA-4.;" Imago Pharmaceuticals, Inc. was developing VLA-4 antagonists for the treatment of asthma, encephalomyelitis and arthritis. As of March 2011, the program was in preclinical stage of development.; In May 2013, Elan Pharmaceuticals, Inc. conducted a study on arylsulfonamide pyrimidines as VLA-4 antagonists. The study showed that a series of (S)-2-(2-(diethylamino)-5-(N-alkyl-N-sulfonamido)pyrimidin-4-ylamino)-3-(4-(carbamoyloxy)phenyl)propanoic acid were discovered as orally available VLA-4 antagonists. Representative compounds 11b and 11p showed efficacy in multiple in vivo animal models. The in vitro selectivity of 11p was also described. The compounds were tested in a sheep asthma model and also in a rat collagen-induced arthritis (CIA) model.; Perrigo Company announced that it has agreed to acquire Elan Corporation, plc for a purchase consideration to be paid in cash and stock. The transaction is valued at approximately USD 8.6 billion. At the close of the transaction, Perrigo and Elan will be combined under New Perrigo. New Perrigo, which is expected to be called Perrigo Company plc or a variant thereof, will be led by Perrigo’s current leadership team. Under the terms of the transaction agreement, at the closing of the acquisition, Elan shareholders will receive USD 6.25 in cash and 0.07636 shares of New Perrigo for each Elan share. In September 2014, Perrigo Company plc out-licensed the portfolio of preclinical research assets to Imago Pharmaceuticals, Inc. which Perrigo acquired through its December 2013 acquisition of Elan Corporation plc. In March 2013, Elan Pharmaceuticals, Inc. has submitted a patent with application no. US20130338164 A1 entitled, ""Multimeric VLA-4 antagonists comprising polymers moieties"".; Perrigo Company plc announced that it has transferred a portfolio of preclinical research assets which it acquired through its December 2013 acquisition of Elan Corporation plc, to drug discovery and development company, Imago Pharmaceuticals. Under the terms of the agreement, Perrigo will receive an upfront payment in addition to multiple development related milestone payments and royalties on any future sales derived from the portfolio.; Perrigo Company plc completed its acquisition of Elan Pharmaceuticals and all its subsidiaries. Perrigo Company announced that its shareholders had approved the acquisition of Elan Corporation plc through a new holding company incorporated in Ireland, Perrigo Company Limited (which will be renamed Perrigo Company plc) (“New Perrigo”). As part of the transactions involving the acquisition of Elan, Perrigo is merging into a wholly-owned subsidiary of New Perrigo (the “Merger”) and will, following the effective time, the company itself become a wholly-owned subsidiary of New Perrigo.";Inactive;Innovator;Preclinical;15-Mar-2011;;;;
